timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673546154989,5975,Homepage-1,200,OK,Thread Group 1-81,text,true,,119681,123,105,105,https://www.w3schools.com:443/,1333,0,839
1673546159494,1490,Homepage,200,OK,Thread Group 1-180,text,true,,119994,242,104,104,https://www.w3schools.com:443/,480,0,94
1673546159494,480,Homepage-0,301,Moved Permanently,Thread Group 1-180,text,true,,313,119,104,104,http://www.w3schools.com/,480,0,94
1673546159976,1008,Homepage-1,200,OK,Thread Group 1-180,text,true,,119681,123,104,104,https://www.w3schools.com:443/,540,0,203
1673546159245,1752,Homepage,200,OK,Thread Group 1-175,text,true,,119994,242,103,103,https://www.w3schools.com:443/,816,0,82
1673546159245,816,Homepage-0,301,Moved Permanently,Thread Group 1-175,text,true,,313,119,103,103,http://www.w3schools.com/,816,0,82
1673546160062,935,Homepage-1,200,OK,Thread Group 1-175,text,true,,119681,123,103,103,https://www.w3schools.com:443/,455,0,189
1673546153100,7947,Homepage,200,OK,Thread Group 1-52,text,true,,119994,242,102,102,https://www.w3schools.com:443/,432,0,75
1673546153100,432,Homepage-0,301,Moved Permanently,Thread Group 1-52,text,true,,313,119,102,102,http://www.w3schools.com/,432,0,75
1673546153533,7514,Homepage-1,200,OK,Thread Group 1-52,text,true,,119681,123,102,102,https://www.w3schools.com:443/,965,0,564
1673546153876,7434,Homepage,200,OK,Thread Group 1-68,text,true,,119994,242,101,101,https://www.w3schools.com:443/,462,0,91
1673546153876,462,Homepage-0,301,Moved Permanently,Thread Group 1-68,text,true,,313,119,101,101,http://www.w3schools.com/,462,0,91
1673546154339,6971,Homepage-1,200,OK,Thread Group 1-68,text,true,,119681,123,101,101,https://www.w3schools.com:443/,1108,0,178
1673546159951,1492,Homepage,200,OK,Thread Group 1-189,text,true,,119994,242,100,100,https://www.w3schools.com:443/,487,0,96
1673546159951,487,Homepage-0,301,Moved Permanently,Thread Group 1-189,text,true,,313,119,100,100,http://www.w3schools.com/,487,0,96
1673546160439,1004,Homepage-1,200,OK,Thread Group 1-189,text,true,,119681,123,100,100,https://www.w3schools.com:443/,455,0,207
1673546153251,8396,Homepage,200,OK,Thread Group 1-55,text,true,,119994,242,99,99,https://www.w3schools.com:443/,2571,0,1080
1673546153251,2571,Homepage-0,301,Moved Permanently,Thread Group 1-55,text,true,,313,119,99,99,http://www.w3schools.com/,2571,0,1080
1673546155824,5823,Homepage-1,200,OK,Thread Group 1-55,text,true,,119681,123,99,99,https://www.w3schools.com:443/,1730,0,1357
1673546156226,5486,Homepage,200,OK,Thread Group 1-115,text,true,,119994,242,98,98,https://www.w3schools.com:443/,1477,0,1092
1673546156226,1477,Homepage-0,301,Moved Permanently,Thread Group 1-115,text,true,,313,119,98,98,http://www.w3schools.com/,1477,0,1092
1673546157704,4008,Homepage-1,200,OK,Thread Group 1-115,text,true,,119681,123,98,98,https://www.w3schools.com:443/,430,0,185
1673546152146,9656,Homepage,200,OK,Thread Group 1-30,text,true,,119994,242,97,97,https://www.w3schools.com:443/,550,0,83
1673546156272,5531,Homepage,200,OK,Thread Group 1-116,text,true,,119994,242,97,97,https://www.w3schools.com:443/,1489,0,1104
1673546152146,550,Homepage-0,301,Moved Permanently,Thread Group 1-30,text,true,,313,119,97,97,http://www.w3schools.com/,550,0,83
1673546156272,1489,Homepage-0,301,Moved Permanently,Thread Group 1-116,text,true,,313,119,97,97,http://www.w3schools.com/,1489,0,1104
1673546152702,9100,Homepage-1,200,OK,Thread Group 1-30,text,true,,119681,123,97,97,https://www.w3schools.com:443/,1118,0,736
1673546157762,4041,Homepage-1,200,OK,Thread Group 1-116,text,true,,119681,123,97,97,https://www.w3schools.com:443/,624,0,185
1673546152361,9503,Homepage,200,OK,Thread Group 1-37,text,true,,119994,242,95,95,https://www.w3schools.com:443/,686,0,94
1673546152361,686,Homepage-0,301,Moved Permanently,Thread Group 1-37,text,true,,313,119,95,95,http://www.w3schools.com/,686,0,94
1673546153049,8815,Homepage-1,200,OK,Thread Group 1-37,text,true,,119681,123,95,95,https://www.w3schools.com:443/,4120,0,2568
